timestamp,source,symbol,alert_type,price,buy_zone_low,buy_zone_high,sell_zone_low,sell_zone_high,stoploss,position_qty,position_avg_price,decision_mode,market_regime,reason,message
2026-06-03 09:23:09,V18.2 ENTRY,IDI,🟢 PULLBACK VÙNG MUA,5.92,5.79,5.97,,,5.7,,,LEGACY WATCH MODE,UNKNOWN,✅ Volume chấp nhận được | ✅ Giá không quá xa VWAP | ⚠ Bị giới hạn bởi upstream/safety: LEGACY WATCH MODE,"🔴 <b>IDI</b> — <b>🟢 PULLBACK VÙNG MUA</b>  <b>KẾT LUẬN:</b> <b>KHÔNG VÀO</b>  <b>ĐỘ TIN CẬY:</b> <b>MEDIUM</b> <b>SIZE GỢI Ý:</b> <b>0%</b>  <b>3 LÝ DO CHÍNH:</b> ✅ Volume chấp nhận được ✅ Giá không quá xa VWAP ⚠ Bị giới hạn bởi upstream/safety: LEGACY WATCH MODE  <b>Risk Gate:</b> Final: <b>WATCHLIST</b> | Mode: <b>LEGACY WATCH MODE</b> Meta Allocation: <b>1.00%</b> | Meta Exposure: <b>0.0000</b>  <b>Execution:</b> Quality: <b>KHÁ</b> | Score: <b>65</b> Giá: <b>5.92</b> VWAP: <b>5.92</b> Volume ratio: <b>1.50</b>  <b>VN Trade Safety:</b> Thanh khoản: <b>MỎNG</b> | GTGD 20p: <b>2.4 tỷ/ngày</b> Exit risk: <b>CAO</b> | Safety score: <b>55</b>  <b>Sector Money Flow:</b> Ngành: <b>Thủy sản</b> | Flow: <b>YẾU</b> | Score: <b>24.7</b> Rank: <b>3/4</b> | Leader: <b>ASM, VHC, IDI</b> Ghi chú: Ngành yếu, hạn chế mua mới hoặc mua thêm. Biến động intraday: <b>0.68%</b> Buy zone: 5.79 - 5.97 Stoploss: 5.7 Cooldown: <b>30 phút</b>  <b>V20.2 Context Filter:</b> Action: <b>KEEP</b> Penalty: <b>0</b> Lý do:  Time: 2026-06-03 09:23:08"
2026-06-04 10:29:00,V18.2 ENTRY,HDG,🟢 PULLBACK VÙNG MUA,23.15,22.85,23.55,,,22.5,,,LEGACY WATCH MODE,UNKNOWN,❌ Giá dưới VWAP | ✅ Volume mạnh | ✅ Giá nằm trong vùng mua,"⚪ <b>HDG</b> — <b>🟢 PULLBACK VÙNG MUA</b>  <b>KẾT LUẬN:</b> <b>WATCH</b>  <b>ĐỘ TIN CẬY:</b> <b>LOW</b> <b>SIZE GỢI Ý:</b> <b>0% - chỉ quan sát</b>  <b>3 LÝ DO CHÍNH:</b> ❌ Giá dưới VWAP ✅ Volume mạnh ✅ Giá nằm trong vùng mua  <b>Risk Gate:</b> Final: <b>WATCHLIST</b> | Mode: <b>LEGACY WATCH MODE</b> Meta Allocation: <b>1.00%</b> | Meta Exposure: <b>0.0000</b>  <b>Execution:</b> Quality: <b>TRUNG TÍNH</b> | Score: <b>55</b> Giá: <b>23.15</b> VWAP: <b>23.24</b> Volume ratio: <b>2.14</b>  <b>VN Trade Safety:</b> Thanh khoản: <b>TRUNG BÌNH</b> | GTGD 20p: <b>36.9 tỷ/ngày</b> Exit risk: <b>TRUNG BÌNH</b> | Safety score: <b>90</b>  <b>Sector Money Flow:</b> Ngành: <b>Bất động sản - Năng lượng</b> | Flow: <b>YẾU</b> | Score: <b>12.3</b> Rank: <b>1/1</b> | Leader: <b>HDG</b> Ghi chú: Ngành yếu, hạn chế mua mới hoặc mua thêm. Biến động intraday: <b>-0.22%</b> Buy zone: 22.85 - 23.55 Stoploss: 22.5 Cooldown: <b>30 phút</b>  <b>V20.2 Context Filter:</b> Action: <b>KEEP</b> Penalty: <b>0</b> Lý do:  Time: 2026-06-04 10:29:00"
2026-06-04 10:51:01,V18.2 ENTRY,VND,🟢 PULLBACK VÙNG MUA,17.8,17.68,18.22,,,17.41,,,LEGACY WATCH MODE,UNKNOWN,❌ Volume yếu | ✅ Giá không quá xa VWAP | ✅ Giá nằm trong vùng mua,"⚪ <b>VND</b> — <b>🟢 PULLBACK VÙNG MUA</b>  <b>KẾT LUẬN:</b> <b>WATCH</b>  <b>ĐỘ TIN CẬY:</b> <b>LOW</b> <b>SIZE GỢI Ý:</b> <b>0% - chỉ quan sát</b>  <b>3 LÝ DO CHÍNH:</b> ❌ Volume yếu ✅ Giá không quá xa VWAP ✅ Giá nằm trong vùng mua  <b>Risk Gate:</b> Final: <b>WATCHLIST</b> | Mode: <b>LEGACY WATCH MODE</b> Meta Allocation: <b>1.00%</b> | Meta Exposure: <b>0.0000</b>  <b>Execution:</b> Quality: <b>TRUNG TÍNH</b> | Score: <b>45</b> Giá: <b>17.80</b> VWAP: <b>17.81</b> Volume ratio: <b>0.19</b>  <b>VN Trade Safety:</b> Thanh khoản: <b>ỔN</b> | GTGD 20p: <b>275.3 tỷ/ngày</b> Exit risk: <b>THẤP</b> | Safety score: <b>100</b>  <b>Sector Money Flow:</b> Ngành: <b>Chứng khoán</b> | Flow: <b>YẾU</b> | Score: <b>28.4</b> Rank: <b>1/15</b> | Leader: <b>VND, IVS, SHS</b> Ghi chú: Ngành yếu, hạn chế mua mới hoặc mua thêm. Biến động intraday: <b>-0.84%</b> Buy zone: 17.68 - 18.22 Stoploss: 17.41 Cooldown: <b>30 phút</b>  <b>V20.2 Context Filter:</b> Action: <b>KEEP</b> Penalty: <b>10</b> Lý do: Volume yếu 0.19x Time: 2026-06-04 10:51:00"
2026-06-04 10:57:19,V18.2 ENTRY,ASM,🟢 PULLBACK VÙNG MUA,5.97,5.9,6.08,,,5.81,,,LEGACY WATCH MODE,UNKNOWN,❌ Volume yếu | ✅ Giá không quá xa VWAP | ✅ Giá nằm trong vùng mua,"🔴 <b>ASM</b> — <b>🟢 PULLBACK VÙNG MUA</b>  <b>KẾT LUẬN:</b> <b>KHÔNG VÀO</b>  <b>ĐỘ TIN CẬY:</b> <b>HIGH</b> <b>SIZE GỢI Ý:</b> <b>0%</b>  <b>3 LÝ DO CHÍNH:</b> ❌ Volume yếu ✅ Giá không quá xa VWAP ✅ Giá nằm trong vùng mua  <b>Risk Gate:</b> Final: <b>WATCHLIST</b> | Mode: <b>LEGACY WATCH MODE</b> Meta Allocation: <b>1.00%</b> | Meta Exposure: <b>0.0000</b>  <b>Execution:</b> Quality: <b>TRUNG TÍNH</b> | Score: <b>45</b> Giá: <b>5.97</b> VWAP: <b>5.97</b> Volume ratio: <b>0.10</b>  <b>VN Trade Safety:</b> Thanh khoản: <b>MỎNG</b> | GTGD 20p: <b>2.5 tỷ/ngày</b> Exit risk: <b>CAO</b> | Safety score: <b>35</b>  <b>Sector Money Flow:</b> Ngành: <b>Thủy sản</b> | Flow: <b>YẾU</b> | Score: <b>21.7</b> Rank: <b>1/4</b> | Leader: <b>ASM, VHC, IDI</b> Ghi chú: Ngành yếu, hạn chế mua mới hoặc mua thêm. Biến động intraday: <b>-0.33%</b> Buy zone: 5.9 - 6.08 Stoploss: 5.81 Cooldown: <b>30 phút</b>  <b>V20.2 Context Filter:</b> Action: <b>KEEP</b> Penalty: <b>10</b> Lý do: Volume yếu 0.10x Time: 2026-06-04 10:57:18"
2026-06-04 11:00:35,V18.2 ENTRY,HDG,🟢 PULLBACK VÙNG MUA,23.0,22.85,23.55,,,22.5,,,LEGACY WATCH MODE,UNKNOWN,❌ Volume yếu | ✅ Giá không quá xa VWAP | ✅ Giá nằm trong vùng mua,"⚪ <b>HDG</b> — <b>🟢 PULLBACK VÙNG MUA</b>  <b>KẾT LUẬN:</b> <b>WATCH</b>  <b>ĐỘ TIN CẬY:</b> <b>LOW</b> <b>SIZE GỢI Ý:</b> <b>0% - chỉ quan sát</b>  <b>3 LÝ DO CHÍNH:</b> ❌ Volume yếu ✅ Giá không quá xa VWAP ✅ Giá nằm trong vùng mua  <b>Risk Gate:</b> Final: <b>WATCHLIST</b> | Mode: <b>LEGACY WATCH MODE</b> Meta Allocation: <b>1.00%</b> | Meta Exposure: <b>0.0000</b>  <b>Execution:</b> Quality: <b>TRUNG TÍNH</b> | Score: <b>45</b> Giá: <b>23.00</b> VWAP: <b>23.03</b> Volume ratio: <b>0.54</b>  <b>VN Trade Safety:</b> Thanh khoản: <b>TRUNG BÌNH</b> | GTGD 20p: <b>36.9 tỷ/ngày</b> Exit risk: <b>TRUNG BÌNH</b> | Safety score: <b>90</b>  <b>Sector Money Flow:</b> Ngành: <b>Bất động sản - Năng lượng</b> | Flow: <b>YẾU</b> | Score: <b>12.3</b> Rank: <b>1/1</b> | Leader: <b>HDG</b> Ghi chú: Ngành yếu, hạn chế mua mới hoặc mua thêm. Biến động intraday: <b>-0.86%</b> Buy zone: 22.85 - 23.55 Stoploss: 22.5 Cooldown: <b>30 phút</b>  <b>V20.2 Context Filter:</b> Action: <b>KEEP</b> Penalty: <b>10</b> Lý do: Volume yếu 0.54x Time: 2026-06-04 11:00:34"
2026-06-04 11:03:55,V18.2 ENTRY,LPB,🔴 THỦNG STOPLOSS,46.55,47.28,48.72,,,46.56,,,LEGACY WATCH MODE,UNKNOWN,❌ Volume yếu | ❌ Giá dưới VWAP | 🛡 Thanh khoản ổn (70.4 tỷ/ngày),"🔴 <b>LPB</b> — <b>🔴 THỦNG STOPLOSS</b>  <b>KẾT LUẬN:</b> <b>KHÔNG VÀO</b>  <b>ĐỘ TIN CẬY:</b> <b>HIGH</b> <b>SIZE GỢI Ý:</b> <b>0%</b>  <b>3 LÝ DO CHÍNH:</b> ❌ Volume yếu ❌ Giá dưới VWAP 🛡 Thanh khoản ổn (70.4 tỷ/ngày)  <b>Risk Gate:</b> Final: <b>WATCHLIST</b> | Mode: <b>LEGACY WATCH MODE</b> Meta Allocation: <b>1.00%</b> | Meta Exposure: <b>0.0000</b>  <b>Execution:</b> Quality: <b>YẾU</b> | Score: <b>0</b> Giá: <b>46.55</b> VWAP: <b>46.65</b> Volume ratio: <b>0.52</b>  <b>VN Trade Safety:</b> Thanh khoản: <b>ỔN</b> | GTGD 20p: <b>70.4 tỷ/ngày</b> Exit risk: <b>THẤP</b> | Safety score: <b>100</b>  <b>Sector Money Flow:</b> Ngành: <b>Ngân hàng</b> | Flow: <b>YẾU</b> | Score: <b>37.4</b> Rank: <b>2/19</b> | Leader: <b>MSB, LPB, ACB</b> Ghi chú: Ngành yếu, hạn chế mua mới hoặc mua thêm. Biến động intraday: <b>-3.02%</b> Buy zone: 47.28 - 48.72 Stoploss: 46.56 Cooldown: <b>45 phút</b>  <b>V20.2 Context Filter:</b> Action: <b>KEEP</b> Penalty: <b>10</b> Lý do: Volume yếu 0.52x Time: 2026-06-04 11:03:54"
2026-06-04 11:23:28,V18.2 ENTRY,VND,🟢 PULLBACK VÙNG MUA,17.75,17.68,18.22,,,17.41,,,LEGACY WATCH MODE,UNKNOWN,❌ Volume yếu | ✅ Giá không quá xa VWAP | ✅ Giá nằm trong vùng mua,"⚪ <b>VND</b> — <b>🟢 PULLBACK VÙNG MUA</b>  <b>KẾT LUẬN:</b> <b>WATCH</b>  <b>ĐỘ TIN CẬY:</b> <b>LOW</b> <b>SIZE GỢI Ý:</b> <b>0% - chỉ quan sát</b>  <b>3 LÝ DO CHÍNH:</b> ❌ Volume yếu ✅ Giá không quá xa VWAP ✅ Giá nằm trong vùng mua  <b>Risk Gate:</b> Final: <b>WATCHLIST</b> | Mode: <b>LEGACY WATCH MODE</b> Meta Allocation: <b>1.00%</b> | Meta Exposure: <b>0.0000</b>  <b>Execution:</b> Quality: <b>TRUNG TÍNH</b> | Score: <b>45</b> Giá: <b>17.75</b> VWAP: <b>17.69</b> Volume ratio: <b>0.06</b>  <b>VN Trade Safety:</b> Thanh khoản: <b>ỔN</b> | GTGD 20p: <b>275.3 tỷ/ngày</b> Exit risk: <b>THẤP</b> | Safety score: <b>100</b>  <b>Sector Money Flow:</b> Ngành: <b>Chứng khoán</b> | Flow: <b>YẾU</b> | Score: <b>28.4</b> Rank: <b>1/15</b> | Leader: <b>VND, IVS, SHS</b> Ghi chú: Ngành yếu, hạn chế mua mới hoặc mua thêm. Biến động intraday: <b>-1.11%</b> Buy zone: 17.68 - 18.22 Stoploss: 17.41 Cooldown: <b>30 phút</b>  <b>V20.2 Context Filter:</b> Action: <b>KEEP</b> Penalty: <b>10</b> Lý do: Volume yếu 0.06x Time: 2026-06-04 11:23:27"
2026-06-04 11:29:49,V18.2 ENTRY,ASM,🟢 PULLBACK VÙNG MUA,5.98,5.9,6.08,,,5.81,,,LEGACY WATCH MODE,UNKNOWN,❌ Volume yếu | ✅ Giá không quá xa VWAP | ✅ Giá nằm trong vùng mua,"🔴 <b>ASM</b> — <b>🟢 PULLBACK VÙNG MUA</b>  <b>KẾT LUẬN:</b> <b>KHÔNG VÀO</b>  <b>ĐỘ TIN CẬY:</b> <b>HIGH</b> <b>SIZE GỢI Ý:</b> <b>0%</b>  <b>3 LÝ DO CHÍNH:</b> ❌ Volume yếu ✅ Giá không quá xa VWAP ✅ Giá nằm trong vùng mua  <b>Risk Gate:</b> Final: <b>WATCHLIST</b> | Mode: <b>LEGACY WATCH MODE</b> Meta Allocation: <b>1.00%</b> | Meta Exposure: <b>0.0000</b>  <b>Execution:</b> Quality: <b>TRUNG TÍNH</b> | Score: <b>45</b> Giá: <b>5.98</b> VWAP: <b>5.97</b> Volume ratio: <b>0.18</b>  <b>VN Trade Safety:</b> Thanh khoản: <b>MỎNG</b> | GTGD 20p: <b>2.5 tỷ/ngày</b> Exit risk: <b>CAO</b> | Safety score: <b>35</b>  <b>Sector Money Flow:</b> Ngành: <b>Thủy sản</b> | Flow: <b>YẾU</b> | Score: <b>21.7</b> Rank: <b>1/4</b> | Leader: <b>ASM, VHC, IDI</b> Ghi chú: Ngành yếu, hạn chế mua mới hoặc mua thêm. Biến động intraday: <b>-0.17%</b> Buy zone: 5.9 - 6.08 Stoploss: 5.81 Cooldown: <b>30 phút</b>  <b>V20.2 Context Filter:</b> Action: <b>KEEP</b> Penalty: <b>10</b> Lý do: Volume yếu 0.18x Time: 2026-06-04 11:29:48"
2026-06-04 13:00:10,V18.2 ENTRY,HDG,🟢 PULLBACK VÙNG MUA,22.95,22.85,23.55,,,22.5,,,LEGACY WATCH MODE,UNKNOWN,❌ Volume yếu | ✅ Giá không quá xa VWAP | ✅ Giá nằm trong vùng mua,"⚪ <b>HDG</b> — <b>🟢 PULLBACK VÙNG MUA</b>  <b>KẾT LUẬN:</b> <b>WATCH</b>  <b>ĐỘ TIN CẬY:</b> <b>LOW</b> <b>SIZE GỢI Ý:</b> <b>0% - chỉ quan sát</b>  <b>3 LÝ DO CHÍNH:</b> ❌ Volume yếu ✅ Giá không quá xa VWAP ✅ Giá nằm trong vùng mua  <b>Risk Gate:</b> Final: <b>WATCHLIST</b> | Mode: <b>LEGACY WATCH MODE</b> Meta Allocation: <b>1.00%</b> | Meta Exposure: <b>0.0000</b>  <b>Execution:</b> Quality: <b>TRUNG TÍNH</b> | Score: <b>45</b> Giá: <b>22.95</b> VWAP: <b>22.96</b> Volume ratio: <b>0.40</b>  <b>VN Trade Safety:</b> Thanh khoản: <b>TRUNG BÌNH</b> | GTGD 20p: <b>36.9 tỷ/ngày</b> Exit risk: <b>TRUNG BÌNH</b> | Safety score: <b>90</b>  <b>Sector Money Flow:</b> Ngành: <b>Bất động sản - Năng lượng</b> | Flow: <b>YẾU</b> | Score: <b>12.3</b> Rank: <b>1/1</b> | Leader: <b>HDG</b> Ghi chú: Ngành yếu, hạn chế mua mới hoặc mua thêm. Biến động intraday: <b>-1.08%</b> Buy zone: 22.85 - 23.55 Stoploss: 22.5 Cooldown: <b>30 phút</b>  <b>V20.2 Context Filter:</b> Action: <b>KEEP</b> Penalty: <b>10</b> Lý do: Volume yếu 0.40x Time: 2026-06-04 13:00:09"
2026-06-04 13:03:29,V18.2 ENTRY,LPB,🔴 THỦNG STOPLOSS,46.2,47.28,48.72,,,46.56,,,LEGACY WATCH MODE,UNKNOWN,❌ Volume yếu | ❌ Yếu hơn giá tham chiếu | ✅ Giá không quá xa VWAP,"🔴 <b>LPB</b> — <b>🔴 THỦNG STOPLOSS</b>  <b>KẾT LUẬN:</b> <b>KHÔNG VÀO</b>  <b>ĐỘ TIN CẬY:</b> <b>HIGH</b> <b>SIZE GỢI Ý:</b> <b>0%</b>  <b>3 LÝ DO CHÍNH:</b> ❌ Volume yếu ❌ Yếu hơn giá tham chiếu ✅ Giá không quá xa VWAP  <b>Risk Gate:</b> Final: <b>WATCHLIST</b> | Mode: <b>LEGACY WATCH MODE</b> Meta Allocation: <b>1.00%</b> | Meta Exposure: <b>0.0000</b>  <b>Execution:</b> Quality: <b>YẾU</b> | Score: <b>20</b> Giá: <b>46.20</b> VWAP: <b>45.96</b> Volume ratio: <b>0.15</b>  <b>VN Trade Safety:</b> Thanh khoản: <b>ỔN</b> | GTGD 20p: <b>70.4 tỷ/ngày</b> Exit risk: <b>THẤP</b> | Safety score: <b>100</b>  <b>Sector Money Flow:</b> Ngành: <b>Ngân hàng</b> | Flow: <b>YẾU</b> | Score: <b>37.4</b> Rank: <b>2/19</b> | Leader: <b>MSB, LPB, ACB</b> Ghi chú: Ngành yếu, hạn chế mua mới hoặc mua thêm. Biến động intraday: <b>-3.75%</b> Buy zone: 47.28 - 48.72 Stoploss: 46.56 Cooldown: <b>45 phút</b>  <b>V20.2 Context Filter:</b> Action: <b>KEEP</b> Penalty: <b>10</b> Lý do: Volume yếu 0.15x Time: 2026-06-04 13:03:29"
2026-06-04 13:06:46,V18.2 ENTRY,VND,🟢 PULLBACK VÙNG MUA,17.8,17.68,18.22,,,17.41,,,LEGACY WATCH MODE,UNKNOWN,❌ Volume yếu | ✅ Giá không quá xa VWAP | ✅ Giá nằm trong vùng mua,"⚪ <b>VND</b> — <b>🟢 PULLBACK VÙNG MUA</b>  <b>KẾT LUẬN:</b> <b>WATCH</b>  <b>ĐỘ TIN CẬY:</b> <b>LOW</b> <b>SIZE GỢI Ý:</b> <b>0% - chỉ quan sát</b>  <b>3 LÝ DO CHÍNH:</b> ❌ Volume yếu ✅ Giá không quá xa VWAP ✅ Giá nằm trong vùng mua  <b>Risk Gate:</b> Final: <b>WATCHLIST</b> | Mode: <b>LEGACY WATCH MODE</b> Meta Allocation: <b>1.00%</b> | Meta Exposure: <b>0.0000</b>  <b>Execution:</b> Quality: <b>TRUNG TÍNH</b> | Score: <b>45</b> Giá: <b>17.80</b> VWAP: <b>17.70</b> Volume ratio: <b>0.53</b>  <b>VN Trade Safety:</b> Thanh khoản: <b>ỔN</b> | GTGD 20p: <b>275.3 tỷ/ngày</b> Exit risk: <b>THẤP</b> | Safety score: <b>100</b>  <b>Sector Money Flow:</b> Ngành: <b>Chứng khoán</b> | Flow: <b>YẾU</b> | Score: <b>28.4</b> Rank: <b>1/15</b> | Leader: <b>VND, IVS, SHS</b> Ghi chú: Ngành yếu, hạn chế mua mới hoặc mua thêm. Biến động intraday: <b>-0.84%</b> Buy zone: 17.68 - 18.22 Stoploss: 17.41 Cooldown: <b>30 phút</b>  <b>V20.2 Context Filter:</b> Action: <b>KEEP</b> Penalty: <b>10</b> Lý do: Volume yếu 0.53x Time: 2026-06-04 13:06:46"
2026-06-04 13:13:06,V18.2 ENTRY,ASM,🟢 PULLBACK VÙNG MUA,5.93,5.9,6.08,,,5.81,,,LEGACY WATCH MODE,UNKNOWN,❌ Giá dưới VWAP | ✅ Volume mạnh | ✅ Giá nằm trong vùng mua,"🔴 <b>ASM</b> — <b>🟢 PULLBACK VÙNG MUA</b>  <b>KẾT LUẬN:</b> <b>KHÔNG VÀO</b>  <b>ĐỘ TIN CẬY:</b> <b>HIGH</b> <b>SIZE GỢI Ý:</b> <b>0%</b>  <b>3 LÝ DO CHÍNH:</b> ❌ Giá dưới VWAP ✅ Volume mạnh ✅ Giá nằm trong vùng mua  <b>Risk Gate:</b> Final: <b>WATCHLIST</b> | Mode: <b>LEGACY WATCH MODE</b> Meta Allocation: <b>1.00%</b> | Meta Exposure: <b>0.0000</b>  <b>Execution:</b> Quality: <b>TRUNG TÍNH</b> | Score: <b>55</b> Giá: <b>5.93</b> VWAP: <b>5.95</b> Volume ratio: <b>2.95</b>  <b>VN Trade Safety:</b> Thanh khoản: <b>MỎNG</b> | GTGD 20p: <b>2.5 tỷ/ngày</b> Exit risk: <b>CAO</b> | Safety score: <b>35</b>  <b>Sector Money Flow:</b> Ngành: <b>Thủy sản</b> | Flow: <b>YẾU</b> | Score: <b>21.7</b> Rank: <b>1/4</b> | Leader: <b>ASM, VHC, IDI</b> Ghi chú: Ngành yếu, hạn chế mua mới hoặc mua thêm. Biến động intraday: <b>-1.00%</b> Buy zone: 5.9 - 6.08 Stoploss: 5.81 Cooldown: <b>30 phút</b>  <b>V20.2 Context Filter:</b> Action: <b>KEEP</b> Penalty: <b>0</b> Lý do:  Time: 2026-06-04 13:13:05"
2026-06-04 13:25:47,V18.2 ENTRY,KDC,🟢 PULLBACK VÙNG MUA,50.4,50.33,51.87,,,49.57,,,LEGACY WATCH MODE,UNKNOWN,❌ Giá dưới VWAP | ✅ Volume mạnh | ✅ Giá nằm trong vùng mua | ⚠ V20.2 hạ từ WATCH xuống KHÔNG VÀO: Volume spike 3.37x,"🔴 <b>KDC</b> — <b>🟢 PULLBACK VÙNG MUA</b>  <b>KẾT LUẬN:</b> <b>KHÔNG VÀO</b>  <b>ĐỘ TIN CẬY:</b> <b>LOW</b> <b>SIZE GỢI Ý:</b> <b>0% - chỉ quan sát</b>  <b>3 LÝ DO CHÍNH:</b> ❌ Giá dưới VWAP ✅ Volume mạnh ✅ Giá nằm trong vùng mua ⚠ V20.2 hạ từ WATCH xuống KHÔNG VÀO: Volume spike 3.37x  <b>Risk Gate:</b> Final: <b>WATCHLIST</b> | Mode: <b>LEGACY WATCH MODE</b> Meta Allocation: <b>1.00%</b> | Meta Exposure: <b>0.0000</b>  <b>Execution:</b> Quality: <b>TRUNG TÍNH</b> | Score: <b>55</b> Giá: <b>50.40</b> VWAP: <b>50.75</b> Volume ratio: <b>3.37</b>  <b>VN Trade Safety:</b> Thanh khoản: <b>TRUNG BÌNH</b> | GTGD 20p: <b>34.1 tỷ/ngày</b> Exit risk: <b>TRUNG BÌNH</b> | Safety score: <b>90</b>  <b>Sector Money Flow:</b> Ngành: <b>Thực phẩm</b> | Flow: <b>TRUNG TÍNH</b> | Score: <b>48.2</b> Rank: <b>1/3</b> | Leader: <b>KDC, QNS, VNM</b> Ghi chú: Dòng tiền ngành chưa quá rõ, không cộng điểm mạnh. Biến động intraday: <b>-1.37%</b> Buy zone: 50.33 - 51.87 Stoploss: 49.57 Cooldown: <b>30 phút</b>  <b>V20.2 Context Filter:</b> Action: <b>DOWNGRADE_ONE</b> Penalty: <b>25</b> Lý do: Volume spike 3.37x Time: 2026-06-04 13:25:46"
2026-06-04 13:38:49,V18.2 ENTRY,VND,🟢 PULLBACK VÙNG MUA,17.8,17.68,18.22,,,17.41,,,LEGACY WATCH MODE,UNKNOWN,❌ Volume yếu | ✅ Giá không quá xa VWAP | ✅ Giá nằm trong vùng mua,"⚪ <b>VND</b> — <b>🟢 PULLBACK VÙNG MUA</b>  <b>KẾT LUẬN:</b> <b>WATCH</b>  <b>ĐỘ TIN CẬY:</b> <b>LOW</b> <b>SIZE GỢI Ý:</b> <b>0% - chỉ quan sát</b>  <b>3 LÝ DO CHÍNH:</b> ❌ Volume yếu ✅ Giá không quá xa VWAP ✅ Giá nằm trong vùng mua  <b>Risk Gate:</b> Final: <b>WATCHLIST</b> | Mode: <b>LEGACY WATCH MODE</b> Meta Allocation: <b>1.00%</b> | Meta Exposure: <b>0.0000</b>  <b>Execution:</b> Quality: <b>TRUNG TÍNH</b> | Score: <b>45</b> Giá: <b>17.80</b> VWAP: <b>17.80</b> Volume ratio: <b>0.58</b>  <b>VN Trade Safety:</b> Thanh khoản: <b>ỔN</b> | GTGD 20p: <b>275.3 tỷ/ngày</b> Exit risk: <b>THẤP</b> | Safety score: <b>100</b>  <b>Sector Money Flow:</b> Ngành: <b>Chứng khoán</b> | Flow: <b>YẾU</b> | Score: <b>28.4</b> Rank: <b>1/15</b> | Leader: <b>VND, IVS, SHS</b> Ghi chú: Ngành yếu, hạn chế mua mới hoặc mua thêm. Biến động intraday: <b>-0.84%</b> Buy zone: 17.68 - 18.22 Stoploss: 17.41 Cooldown: <b>30 phút</b>  <b>V20.2 Context Filter:</b> Action: <b>KEEP</b> Penalty: <b>10</b> Lý do: Volume yếu 0.58x Time: 2026-06-04 13:38:48"
2026-06-04 13:48:18,V18.2 ENTRY,HDG,🟢 PULLBACK VÙNG MUA,23.05,22.85,23.55,,,22.5,,,LEGACY WATCH MODE,UNKNOWN,❌ Volume yếu | ✅ Giá không quá xa VWAP | ✅ Giá nằm trong vùng mua,"⚪ <b>HDG</b> — <b>🟢 PULLBACK VÙNG MUA</b>  <b>KẾT LUẬN:</b> <b>WATCH</b>  <b>ĐỘ TIN CẬY:</b> <b>LOW</b> <b>SIZE GỢI Ý:</b> <b>0% - chỉ quan sát</b>  <b>3 LÝ DO CHÍNH:</b> ❌ Volume yếu ✅ Giá không quá xa VWAP ✅ Giá nằm trong vùng mua  <b>Risk Gate:</b> Final: <b>WATCHLIST</b> | Mode: <b>LEGACY WATCH MODE</b> Meta Allocation: <b>1.00%</b> | Meta Exposure: <b>0.0000</b>  <b>Execution:</b> Quality: <b>TRUNG TÍNH</b> | Score: <b>45</b> Giá: <b>23.05</b> VWAP: <b>22.85</b> Volume ratio: <b>0.11</b>  <b>VN Trade Safety:</b> Thanh khoản: <b>TRUNG BÌNH</b> | GTGD 20p: <b>36.9 tỷ/ngày</b> Exit risk: <b>TRUNG BÌNH</b> | Safety score: <b>90</b>  <b>Sector Money Flow:</b> Ngành: <b>Bất động sản - Năng lượng</b> | Flow: <b>YẾU</b> | Score: <b>12.3</b> Rank: <b>1/1</b> | Leader: <b>HDG</b> Ghi chú: Ngành yếu, hạn chế mua mới hoặc mua thêm. Biến động intraday: <b>-0.65%</b> Buy zone: 22.85 - 23.55 Stoploss: 22.5 Cooldown: <b>30 phút</b>  <b>V20.2 Context Filter:</b> Action: <b>KEEP</b> Penalty: <b>10</b> Lý do: Volume yếu 0.11x Time: 2026-06-04 13:48:17"
